"날짜","종가","시가","고가","저가","거래량","변동 %"
"2007- 02- 23","145.30","145.74","145.79","144.75","71.99M","-0.39%"
"2007- 02- 22","145.87","146.05","146.42","145.17","79.08M","-0.08%"
"2007- 02- 21","145.98","145.61","146.07","145.35","63.99M","-0.04%"
"2007- 02- 20","146.04","145.56","146.20","144.06","56.92M","0.21%"
"2007- 02- 16","145.73","145.44","145.76","145.23","39.84M","-0.05%"
"2007- 02- 15","145.80","145.67","145.95","145.43","38.73M","0.13%"
"2007- 02- 14","145.61","144.80","145.90","144.78","66.06M","0.66%"
"2007- 02- 13","144.66","143.77","144.90","143.76","64.11M","0.84%"
"2007- 02- 12","143.45","143.94","144.04","143.19","65.66M","-0.34%"
"2007- 02- 09","143.94","145.06","145.33","143.39","79.09M","-0.74%"
"2007- 02- 08","145.02","144.78","145.12","144.27","70.65M","-0.13%"
"2007- 02- 07","145.21","145.12","145.36","144.57","55.70M","0.22%"
"2007- 02- 06","144.89","144.97","145.03","144.33","57.08M","0.03%"
"2007- 02- 05","144.85","144.70","144.94","144.34","45.75M","0.03%"
"2007- 02- 02","144.81","144.73","144.95","144.38","49.61M","0.14%"
"2007- 02- 01","144.61","144.15","144.66","143.91","69.32M","0.60%"
"2007- 01- 31","143.75","142.63","144.13","142.40","91.91M","0.67%"
"2007- 01- 30","142.79","142.35","142.86","142.06","70.42M","0.52%"
"2007- 01- 29","142.05","142.19","142.80","141.74","66.22M","-0.08%"
"2007- 01- 26","142.16","142.57","142.65","141.58","74.59M","-0.07%"
"2007- 01- 25","142.26","143.84","143.92","142.01","74.97M","-1.17%"
"2007- 01- 24","143.95","142.97","143.98","142.91","56.47M","0.81%"
"2007- 01- 23","142.80","142.26","143.08","142.06","54.09M","0.29%"
"2007- 01- 22","142.38","143.07","143.10","141.93","60.26M","-0.31%"
"2007- 01- 19","142.82","142.54","143.10","142.46","56.98M","0.20%"
"2007- 01- 18","142.54","143.17","143.26","142.31","68.26M","-0.34%"
"2007- 01- 17","143.02","142.85","143.46","142.73","51.60M","0.04%"
"2007- 01- 16","142.96","143.07","143.44","142.73","44.99M","-0.20%"
"2007- 01- 12","143.24","142.12","143.24","142.11","57.64M","0.76%"
"2007- 01- 11","142.16","141.56","142.62","141.50","55.53M","0.44%"
"2007- 01- 10","141.54","140.58","141.57","140.30","72.48M","0.33%"
"2007- 01- 09","141.07","141.31","141.60","140.40","75.73M","-0.08%"
"2007- 01- 08","141.19","140.82","141.41","140.25","71.68M","0.46%"
"2007- 01- 05","140.54","141.33","141.40","140.38","76.70M","-0.80%"
"2007- 01- 04","141.67","141.23","142.05","140.61","69.64M","0.21%"
"2007- 01- 03","141.37","142.25","142.86","140.57","94.85M","-0.18%"
"2006- 12- 29","141.62","142.10","142.54","141.43","45.47M","-0.41%"
"2006- 12- 28","142.21","142.41","142.70","141.99","37.29M","-0.21%"
"2006- 12- 27","142.51","141.87","142.60","141.83","39.73M","0.66%"
"2006- 12- 26","141.58","140.81","141.61","140.78","32.70M","0.59%"
"2006- 12- 22","140.75","141.64","141.65","140.67","62.07M","-0.61%"
"2006- 12- 21","141.62","142.27","142.43","141.32","48.70M","-0.37%"
"2006- 12- 20","142.14","142.28","142.66","142.01","41.47M","-0.06%"
"2006- 12- 19","142.22","141.55","142.56","141.19","65.08M","0.19%"
"2006- 12- 18","141.95","142.54","142.88","141.75","48.96M","-0.27%"
"2006- 12- 15","142.34","142.64","142.89","142.24","70.86M","-0.54%"
"2006- 12- 14","143.12","141.86","143.24","141.84","64.78M","0.88%"
"2006- 12- 13","141.87","142.23","142.34","141.56","55.57M","0.11%"
"2006- 12- 12","141.72","141.69","141.87","140.89","77.46M","-0.08%"
"2006- 12- 11","141.83","141.42","142.09","141.34","39.78M","0.29%"
"2006- 12- 08","141.42","141.13","141.90","140.78","79.63M","0.18%"
"2006- 12- 07","141.16","142.03","142.30","141.11","62.86M","-0.44%"
"2006- 12- 06","141.78","141.87","142.07","141.50","53.33M","-0.08%"
"2006- 12- 05","141.90","141.56","141.96","141.26","73.38M","0.43%"
"2006- 12- 04","141.29","140.25","141.55","140.23","87.82M","0.76%"
"2006- 12- 01","140.22","140.53","140.66","138.97","126.16M","-0.22%"
"2006- 11- 30","140.53","140.44","141.05","139.76","84.00M","0.04%"
"2006- 11- 29","140.47","139.47","140.53","139.08","91.54M","1.04%"
"2006- 11- 28","139.02","138.24","139.16","138.11","106.67M","0.43%"
"2006- 11- 27","138.42","140.28","140.35","138.38","84.55M","-1.38%"
"2006- 11- 24","140.35","140.24","140.84","140.20","31.00M","-0.40%"
"2006- 11- 22","140.92","140.75","141.16","140.50","45.51M","0.20%"
"2006- 11- 21","140.64","140.49","140.67","140.29","51.37M","0.10%"
"2006- 11- 20","140.50","140.30","140.74","139.94","69.19M","0.06%"
"2006- 11- 17","140.42","139.93","140.43","139.73","56.36M","0.03%"
"2006- 11- 16","140.38","140.44","140.68","139.49","76.75M","0.26%"
"2006- 11- 15","140.02","139.57","140.45","139.53","76.52M","0.29%"
"2006- 11- 14","139.62","138.97","139.74","138.12","96.72M","0.75%"
"2006- 11- 13","138.58","138.18","139.04","138.07","59.41M","0.25%"
"2006- 11- 10","138.24","138.14","138.34","137.72","48.99M","0.04%"
"2006- 11- 09","138.18","139.01","139.14","137.90","95.92M","-0.53%"
"2006- 11- 08","138.91","138.00","139.05","136.86","87.52M","0.22%"
"2006- 11- 07","138.61","138.20","138.98","138.00","63.39M","0.38%"
"2006- 11- 06","138.08","136.96","138.28","136.95","63.31M","1.13%"
"2006- 11- 03","136.54","137.27","137.39","135.62","71.35M","-0.18%"
"2006- 11- 02","136.78","136.51","137.01","136.36","60.70M","-0.06%"
"2006- 11- 01","136.86","138.22","138.31","136.72","83.01M","-0.67%"
"2006- 10- 31","137.79","138.07","138.26","137.25","71.30M","-0.01%"
"2006- 10- 30","137.81","137.66","138.20","137.40","49.72M","-0.07%"
"2006- 10- 27","137.91","138.61","138.75","137.63","80.24M","-0.63%"
"2006- 10- 26","138.78","138.66","139.00","137.98","66.85M","0.31%"
"2006- 10- 25","138.35","137.74","138.41","137.51","80.75M","0.34%"
"2006- 10- 24","137.88","137.28","137.93","137.22","51.02M","0.30%"
"2006- 10- 23","137.47","136.56","137.80","136.39","66.24M","0.46%"
"2006- 10- 20","136.84","136.81","136.95","136.33","48.10M","0.02%"
"2006- 10- 19","136.81","136.39","136.88","136.23","64.08M","0.16%"
"2006- 10- 18","136.59","137.04","137.37","136.10","87.38M","0.13%"
"2006- 10- 17","136.41","136.47","136.70","135.67","90.79M","-0.31%"
"2006- 10- 16","136.84","136.52","137.05","136.42","42.32M","0.15%"
"2006- 10- 13","136.63","136.16","136.71","136.04","53.95M","0.26%"
"2006- 10- 12","136.28","135.45","136.39","135.40","59.19M","0.87%"
"2006- 10- 11","135.11","134.84","135.43","134.30","104.08M","-0.12%"
"2006- 10- 10","135.27","135.11","135.45","134.84","56.44M","0.13%"
"2006- 10- 09","135.09","134.85","135.30","134.64","41.18M","0.06%"
"2006- 10- 06","135.01","134.95","135.10","134.40","65.00M","-0.13%"
"2006- 10- 05","135.18","134.92","135.41","134.75","60.64M","0.19%"
"2006- 10- 04","134.92","133.23","135.00","133.08","80.90M","1.17%"
"2006- 10- 03","133.36","132.89","133.87","132.65","73.11M","0.21%"
"2006- 10- 02","133.08","133.54","133.83","132.34","52.45M","-0.37%"
"2006- 09- 29","133.58","133.80","133.94","133.48","47.99M","-0.08%"
"2006- 09- 28","133.69","133.74","133.99","133.28","58.60M","-0.04%"
"2006- 09- 27","133.74","133.49","133.97","133.27","82.43M","0.12%"
"2006- 09- 26","133.58","132.50","133.60","132.40","74.02M","0.83%"
"2006- 09- 25","132.48","131.73","132.85","131.05","92.30M","0.77%"
"2006- 09- 22","131.47","131.67","131.68","131.00","65.97M","-0.30%"
"2006- 09- 21","131.87","132.61","132.75","131.42","88.95M","-0.48%"
"2006- 09- 20","132.51","132.25","132.77","132.06","75.21M","0.53%"
"2006- 09- 19","131.81","132.12","132.13","131.07","92.11M","-0.25%"
"2006- 09- 18","132.14","131.79","132.39","131.65","64.18M","0.14%"
"2006- 09- 15","131.96","132.31","132.39","131.68","76.72M","-0.20%"
"2006- 09- 14","132.23","131.96","132.24","131.75","57.82M","0.01%"
"2006- 09- 13","132.22","131.64","132.45","131.52","62.93M","0.40%"
"2006- 09- 12","131.69","130.56","131.84","130.37","69.90M","0.98%"
"2006- 09- 11","130.41","129.86","130.69","129.48","68.50M","0.10%"
"2006- 09- 08","130.28","130.08","130.46","129.83","45.11M","0.28%"
"2006- 09- 07","129.91","130.06","130.57","129.35","86.30M","-0.46%"
"2006- 09- 06","130.51","131.11","131.16","130.33","53.80M","-0.88%"
"2006- 09- 05","131.67","131.51","131.85","131.20","52.35M","0.19%"
"2006- 09- 01","131.42","131.14","131.58","130.84","48.80M","0.60%"
"2006- 08- 31","130.64","130.85","130.99","130.58","38.59M","-0.02%"
"2006- 08- 30","130.66","130.87","131.04","130.55","50.06M","0.06%"
"2006- 08- 29","130.58","130.49","130.83","129.81","61.82M","0.12%"
"2006- 08- 28","130.43","129.65","130.82","129.64","52.68M","0.48%"
"2006- 08- 25","129.81","129.64","130.25","129.55","41.76M","0.12%"
"2006- 08- 24","129.65","129.99","130.10","129.40","57.98M","-0.08%"
"2006- 08- 23","129.76","130.18","130.44","129.19","66.63M","-0.28%"
"2006- 08- 22","130.12","129.94","130.52","129.68","60.85M","-0.01%"
"2006- 08- 21","130.13","130.18","130.28","129.80","42.13M","-0.43%"
"2006- 08- 18","130.69","130.19","130.69","129.59","58.29M","0.51%"
"2006- 08- 17","130.03","129.58","130.37","129.49","71.07M","0.18%"
"2006- 08- 16","129.79","129.32","129.89","129.04","71.76M","0.90%"
"2006- 08- 15","128.63","128.21","128.87","127.90","68.17M","1.20%"
"2006- 08- 14","127.11","127.63","128.16","126.92","58.04M","0.08%"
"2006- 08- 11","127.01","127.17","127.20","126.39","47.49M","-0.28%"
"2006- 08- 10","127.37","126.53","127.50","126.28","69.33M","0.31%"
"2006- 08- 09","126.98","128.20","128.60","126.61","78.92M","-0.34%"
"2006- 08- 08","127.41","128.09","128.46","126.95","90.90M","-0.42%"
"2006- 08- 07","127.95","127.90","128.08","127.40","45.43M","-0.20%"
"2006- 08- 04","128.20","129.06","129.43","127.48","96.30M","-0.17%"
"2006- 08- 03","128.42","127.33","128.55","127.15","63.74M","0.27%"
"2006- 08- 02","128.08","127.58","128.46","127.55","64.79M","0.68%"
"2006- 08- 01","127.22","127.34","127.38","126.60","65.23M","-0.49%"
"2006- 07- 31","127.85","127.66","127.96","127.45","49.59M","-0.10%"
"2006- 07- 28","127.98","126.99","128.14","126.86","82.14M","1.00%"
"2006- 07- 27","126.71","127.33","127.69","126.20","87.26M","-0.09%"
"2006- 07- 26","126.83","126.59","127.45","126.18","84.53M","0.13%"
"2006- 07- 25","126.66","125.98","127.30","125.72","95.53M","0.36%"
"2006- 07- 24","126.21","124.44","126.32","124.44","92.89M","1.82%"
"2006- 07- 21","123.95","125.15","125.19","123.82","101.73M","-0.70%"
"2006- 07- 20","124.83","126.12","126.30","124.66","112.34M","-0.68%"
"2006- 07- 19","125.69","124.18","126.26","123.72","134.40M","1.39%"
"2006- 07- 18","123.97","123.74","124.05","122.39","123.71M","0.51%"
"2006- 07- 17","123.34","123.50","124.10","123.15","81.29M","-0.15%"
"2006- 07- 14","123.52","124.16","124.26","122.83","103.24M","-0.39%"
"2006- 07- 13","124.00","125.50","125.68","124.00","102.62M","-1.63%"
"2006- 07- 12","126.05","127.21","127.40","125.72","82.56M","-1.07%"
"2006- 07- 11","127.41","126.61","127.41","125.94","73.64M","0.44%"
"2006- 07- 10","126.85","126.94","127.43","126.41","60.96M","0.19%"
"2006- 07- 07","126.61","127.19","127.56","126.29","81.63M","-0.65%"
"2006- 07- 06","127.44","127.20","127.85","127.08","51.29M","0.29%"
"2006- 07- 05","127.07","127.29","127.45","126.52","69.65M","-0.57%"
"2006- 07- 03","127.80","127.43","128.01","127.31","23.91M","0.45%"
"2006- 06- 30","127.23","127.47","127.66","126.96","54.23M","-0.03%"
"2006- 06- 29","127.27","125.20","127.35","125.17","110.70M","2.02%"
"2006- 06- 28","124.75","124.19","124.77","123.65","62.37M","0.68%"
"2006- 06- 27","123.91","125.01","125.29","123.77","69.83M","-0.86%"
"2006- 06- 26","124.99","124.54","125.06","124.25","37.91M","0.44%"
"2006- 06- 23","124.44","124.33","125.30","124.03","54.11M","-0.02%"
"2006- 06- 22","124.46","124.95","125.06","124.04","75.00M","-0.44%"
"2006- 06- 21","125.01","124.00","125.70","123.96","75.04M","0.74%"
"2006- 06- 20","124.09","124.01","124.81","123.72","65.52M","0.34%"
"2006- 06- 19","123.67","125.40","125.48","123.55","95.82M","-0.79%"
"2006- 06- 16","124.65","125.19","125.56","124.46","94.27M","-1.17%"
"2006- 06- 15","126.12","123.92","126.36","123.86","134.46M","2.12%"
"2006- 06- 14","123.50","122.84","123.63","122.34","163.67M","0.78%"
"2006- 06- 13","122.55","123.78","124.84","122.55","185.70M","-1.16%"
"2006- 06- 12","123.99","125.88","125.93","123.82","95.89M","-1.08%"
"2006- 06- 09","125.35","126.36","126.96","125.29","94.98M","-0.32%"
"2006- 06- 08","125.75","125.58","126.50","123.87","204.97M","-0.09%"
"2006- 06- 07","125.86","126.91","127.65","125.79","108.72M","-0.75%"
"2006- 06- 06","126.81","127.21","127.38","125.76","130.88M","-0.24%"
"2006- 06- 05","127.12","128.79","128.86","126.77","86.14M","-1.46%"
"2006- 06- 02","129.00","129.25","129.43","128.32","91.70M","0.21%"
"2006- 06- 01","128.73","127.38","128.94","127.27","73.74M","0.96%"
"2006- 05- 31","127.51","126.58","127.51","126.20","86.93M","1.12%"
"2006- 05- 30","126.10","127.97","128.00","126.05","72.45M","-1.78%"
"2006- 05- 26","128.38","128.00","128.38","127.51","62.99M","0.51%"
"2006- 05- 25","127.73","126.92","127.73","126.43","78.99M","1.24%"
"2006- 05- 24","126.17","125.68","126.89","124.76","168.40M","0.80%"
"2006- 05- 23","125.17","127.18","127.63","125.17","92.01M","-0.76%"
"2006- 05- 22","126.13","126.28","127.17","125.50","110.88M","-0.76%"
"2006- 05- 19","127.10","126.87","127.49","125.80","124.35M","0.71%"
"2006- 05- 18","126.21","127.38","127.75","126.11","87.94M","-0.50%"
"2006- 05- 17","126.85","128.67","129.10","126.77","144.79M","-1.90%"
"2006- 05- 16","129.31","129.76","130.00","129.01","62.14M","-0.15%"
"2006- 05- 15","129.50","128.79","129.74","128.61","84.05M","0.20%"
"2006- 05- 12","129.24","130.48","130.72","129.19","91.74M","-1.31%"
"2006- 05- 11","130.95","132.51","132.55","130.52","80.66M","-1.21%"
"2006- 05- 10","132.55","132.41","132.75","131.89","64.41M","-0.05%"
"2006- 05- 09","132.62","132.42","132.77","132.31","29.87M","0.20%"
"2006- 05- 08","132.36","132.51","132.77","132.36","30.02M","-0.12%"
"2006- 05- 05","132.52","132.05","132.80","131.85","62.59M","0.88%"
"2006- 05- 04","131.36","131.08","131.62","130.34","42.94M","0.36%"
"2006- 05- 03","130.89","131.22","131.32","130.45","60.83M","-0.37%"
"2006- 05- 02","131.38","131.01","131.46","130.74","49.09M","0.75%"
"2006- 05- 01","130.40","131.47","131.80","130.32","65.02M","-0.81%"
"2006- 04- 28","131.47","130.79","131.75","130.71","55.86M","0.34%"
"2006- 04- 27","131.03","129.90","131.63","129.59","124.61M","0.48%"
"2006- 04- 26","130.40","130.50","131.14","130.30","67.27M","0.02%"
"2006- 04- 25","130.37","131.04","131.12","129.92","84.36M","-0.41%"
"2006- 04- 24","130.91","130.93","131.07","130.38","52.55M","-0.18%"
"2006- 04- 21","131.15","131.73","131.79","130.62","72.36M","0.02%"
"2006- 04- 20","131.13","131.00","131.86","130.60","86.02M","0.14%"
"2006- 04- 19","130.95","130.72","131.07","130.24","87.28M","0.19%"
"2006- 04- 18","130.70","128.95","130.94","128.84","92.68M","1.59%"
"2006- 04- 17","128.66","128.79","129.31","128.02","64.17M","-0.04%"
"2006- 04- 13","128.71","128.59","129.25","128.31","51.08M","-0.13%"
"2006- 04- 12","128.88","128.77","129.13","128.61","43.05M","0.19%"
"2006- 04- 11","128.64","129.85","130.06","128.25","72.81M","-0.85%"
"2006- 04- 10","129.74","129.71","130.08","129.26","41.54M","0.15%"
"2006- 04- 07","129.54","131.06","131.40","129.35","80.19M","-1.02%"
"2006- 04- 06","130.87","130.85","131.21","130.19","57.91M","-0.11%"
"2006- 04- 05","131.01","130.61","131.28","130.38","50.61M","0.34%"
"2006- 04- 04","130.56","129.72","130.73","129.36","54.81M","0.64%"
"2006- 04- 03","129.73","130.07","130.87","129.49","61.63M","-0.08%"
"2006- 03- 31","129.83","130.02","130.24","129.37","62.93M","0.02%"
"2006- 03- 30","129.80","130.11","130.98","129.55","70.57M","-0.18%"
"2006- 03- 29","130.03","129.41","130.50","129.29","61.54M","0.63%"
"2006- 03- 28","129.22","129.93","130.53","129.05","82.09M","-0.62%"
"2006- 03- 27","130.02","130.03","130.28","129.74","32.53M","-0.15%"
"2006- 03- 24","130.21","129.99","130.57","129.74","43.22M","0.08%"
"2006- 03- 23","130.11","130.24","130.39","129.66","46.84M","-0.21%"
"2006- 03- 22","130.38","129.51","130.51","129.45","51.61M","0.61%"
"2006- 03- 21","129.59","130.34","130.99","129.45","87.42M","-0.63%"
"2006- 03- 20","130.41","130.64","130.90","130.21","45.56M","-0.16%"
"2006- 03- 17","130.62","130.68","130.90","130.38","47.29M","-0.31%"
"2006- 03- 16","131.03","130.98","131.47","130.84","67.09M","0.21%"
"2006- 03- 15","130.76","130.15","130.86","129.85","53.42M","0.45%"
"2006- 03- 14","130.18","128.71","130.23","128.61","69.88M","1.05%"
"2006- 03- 13","128.83","128.84","129.16","128.53","45.74M","0.19%"
"2006- 03- 10","128.59","127.72","128.84","127.44","60.49M","0.95%"
"2006- 03- 09","127.38","128.33","128.68","127.38","56.58M","-0.67%"
"2006- 03- 08","128.24","127.70","128.44","127.18","66.73M","0.21%"
"2006- 03- 07","127.97","127.92","128.06","127.40","61.79M","-0.16%"
"2006- 03- 06","128.17","129.14","129.18","127.85","57.48M","-0.46%"
"2006- 03- 03","128.76","128.66","130.07","128.65","73.43M","-0.46%"
"2006- 03- 02","129.36","128.90","129.42","128.61","60.65M","-0.01%"
"2006- 03- 01","129.37","128.60","129.49","128.50","48.67M","0.89%"
"2006- 02- 28","128.23","129.20","129.91","128.13","74.40M","-0.95%"
"2006- 02- 27","129.46","129.40","130.04","129.28","35.93M","0.04%"
"2006- 02- 24","129.41","129.11","129.48","128.76","36.78M","0.26%"
"2006- 02- 23","129.08","129.27","129.64","128.28","43.46M","-0.15%"
"2006- 02- 22","129.27","128.77","129.65","128.65","42.34M","0.61%"
"2006- 02- 21","128.49","129.12","129.40","128.29","46.46M","-0.25%"
"2006- 02- 17","128.81","129.09","129.16","128.58","40.35M","-0.27%"
"2006- 02- 16","129.16","128.34","129.21","128.18","61.04M","0.75%"
"2006- 02- 15","128.20","127.66","128.32","127.24","85.47M","0.35%"
"2006- 02- 14","127.75","126.46","128.03","126.19","91.00M","1.06%"
"2006- 02- 13","126.41","126.57","126.79","125.95","52.32M","-0.18%"
"2006- 02- 10","126.64","126.43","127.13","125.45","64.51M","0.18%"
"2006- 02- 09","126.41","126.92","127.60","126.37","62.03M","-0.17%"
"2006- 02- 08","126.62","125.88","128.10","125.60","59.43M","0.91%"
"2006- 02- 07","125.48","126.38","126.66","125.40","71.23M","-0.88%"
"2006- 02- 06","126.60","126.44","126.80","126.17","45.52M","0.26%"
"2006- 02- 03","126.27","126.58","128.39","126.14","86.04M","-0.50%"
"2006- 02- 02","126.90","128.10","128.14","126.80","83.63M","-1.16%"
"2006- 02- 01","128.39","127.82","128.43","127.72","63.57M","0.70%"
"2006- 01- 31","127.50","128.32","128.54","127.49","73.15M","-0.73%"
"2006- 01- 30","128.44","128.44","128.81","128.35","33.72M","-0.08%"
"2006- 01- 27","128.54","127.66","128.66","127.45","65.79M","0.93%"
"2006- 01- 26","127.36","127.28","127.67","126.76","71.37M","0.55%"
"2006- 01- 25","126.66","127.04","127.18","125.84","87.80M","0.09%"
"2006- 01- 24","126.55","126.63","127.15","126.42","53.02M","0.10%"
"2006- 01- 23","126.42","126.21","126.82","126.13","67.10M","0.36%"
"2006- 01- 20","125.97","128.28","128.31","125.97","115.32M","-1.82%"
"2006- 01- 19","128.31","128.09","128.77","127.81","78.08M","0.38%"
"2006- 01- 18","127.82","127.58","128.90","127.16","75.49M","-0.40%"
"2006- 01- 17","128.33","128.20","128.42","127.81","52.19M","-0.27%"
"2006- 01- 13","128.68","128.57","128.90","128.20","44.86M","-0.09%"
"2006- 01- 12","128.80","129.08","129.28","128.44","40.53M","-0.39%"
"2006- 01- 11","129.31","129.02","129.44","128.73","49.61M","0.32%"
